alt,time,vs,hs,dist,ang,weight,acc,fuel
8594.476850865562,171.0,30.006624361426393,613.6319237165453,47155.14429569403,63.981613799843736,252.55554764832226,2.387043840928158,87.55554764832225
8564.480364786585,172.0,29.996486078976343,611.4865849187858,46543.657710775246,63.99332103110071,252.34316339056994,2.388462103400528,87.34316339056994
8534.492032005146,173.0,29.98833278143805,609.3396983697978,45934.31801240545,64.00826592797337,252.13085230825715,2.3896497285582603,87.13085230825713
8504.509693262904,174.0,29.982338742241335,607.1914366164956,45327.126575788956,64.02510552252639,251.9186272872238,2.390693381071906,86.91862728722381
8474.531103102941,175.0,29.978590159962206,605.0419186904742,44722.08465709848,64.04250886941351,251.70649345761655,2.3916800876903204,86.70649345761655
8444.554015864396,176.0,29.977087238544634,602.891208646663,44119.19344845181,64.05920435389682,251.4944484739967,2.3926940792982645,86.4944484739967
8414.576266598362,177.0,29.97774926603427,600.7393161608178,43518.45413229099,64.07402202209698,251.28248304832556,2.393813918048857,86.28248304832556
8384.595844293872,178.0,29.980422304490656,598.5861990706476,42919.86793322035,64.08592972145036,251.0705817015354,2.3951099955022834,86.0705817015354
8354.61095525489,179.0,29.984889038982892,596.4317676761344,42323.43616554421,64.09406214658954,250.85872369372697,2.3966424685383614,85.85872369372697
8324.620074962508,180.0,29.990880292382414,594.2758905544092,41729.1602749898,64.09774219847432,250.64688408916274,2.398459679918225,85.64688408916274
8294.621987269458,181.0,29.998087693049744,592.1184015961768,41137.041873393624,64.09649437116961,250.43503491013226,2.4005970905122505,85.43503491013226
8264.615810287634,182.0,30.006176981824783,589.9591079362419,40547.08276545738,64.09005017212095,250.22314633337984,2.403076731009081,85.22314633337984
8234.601008827516,183.0,30.014801460118747,587.7977984314208,39959.28496702596,64.07834585118178,250.01118788399057,2.4059071628643887,85.01118788399057
8204.577393717866,184.0,30.023615109649974,585.6342523353736,39373.650714690586,64.06151295582646,249.799129584282,2.4090839217173157,84.79912958428203
8174.54510876377,185.0,30.03228495409488,583.4682478311208,38790.18246685946,64.03986244106716,249.58694301917518,2.4125904017936337,84.58694301917517
8144.504606482069,186.0,30.040502281700913,581.2995701068578,38208.882896752606,64.01386323959579,249.37460228452738,2.4163991271663705,84.37460228452737
8114.456614077881,187.0,30.047992404188008,579.1280186971626,37629.75487805544,63.98411633817407,249.1620847907971,2.420473345358778,84.16208479079712
8084.402091388106,188.0,30.054522689775162,576.9534138573282,37052.80146419811,63.95132550826507,248.94937190095237,2.4247688708267825,83.94937190095236
8054.3421827123775,189.0,30.059908675728302,574.7756017905886,36478.02586240752,63.91626590070574,248.73644938850015,2.4292361004986076,83.73644938850015
8024.2781645752175,190.0,30.064018137160243,572.5944586036206,35905.4314038039,63.87975173475767,248.5233077086641,2.4338221208935753,83.52330770866412
7994.211391512817,191.0,30.066773062401236,570.4098929221694,35335.02151088173,63.84260429082103,248.30994208282243,2.438472826454703,83.30994208282243
7964.14324195358,192.0,30.068149559236183,568.2218471534851,34766.79966372824,63.80562135420448,248.09635240310155,2.443134971604506,83.09635240310156
7934.0750661651255,193.0,30.068175788454596,566.0302974333839,34200.76936629486,63.76954915670609,247.88254297026847,2.44775808457455,82.88254297026847
7904.008138076146,194.0,30.066928088979818,563.8352523414824,33636.93411395338,63.73505772700559,247.6685220835629,2.4522961790672677,82.66852208356288
7873.943612556452,195.0,30.064525519694474,561.6367505073005,33075.29736344608,63.7027203952195,247.454301505681,2.456709209973929,82.454301505681
7843.882489462073,196.0,30.061123094378896,559.4348572617209,32515.86250618436,63.67299800814791,247.23989582961678,2.4609642312805757,82.23989582961678
7813.825585436441,197.0,30.056904025632345,557.229660512348,31958.63284567201,63.646228207704745,247.0253217763871,2.465036227438632,82.02532177638709
7783.7735141169815,198.0,30.052071319458754,555.021266037565,31403.611579634446,63.62261991456833,246.81059745376672,2.4689086032875487,81.81059745376673
7753.726675043724,199.0,30.04683907325787,552.8097924027307,30850.801787231714,63.60225295134476,246.5957416060421,2.4725733314884257,81.5957416060421
7723.685251217765,200.0,30.041423825959235,550.5953657033145,30300.2064215284,63.58508254341057,246.38077288351593,2.476030769758341,81.38077288351593
7693.649214927258,201.0,30.036036290506978,548.3781143343341,29751.828307194068,63.570948259228835,246.1657091581684,2.479289172422919,81.16570915816838
7663.618341160064,202.0,30.03087376719371,546.1581639737545,29205.67014322031,63.559586802196556,245.95056690864624,2.482363931440946,80.95056690864624
7633.592227666567,203.0,30.026113493496943,543.9356329501894,28661.734510270122,63.55064794823409,245.7353606937952,2.4852765907108405,80.73536069379519
7603.5703205319,204.0,30.021907134667092,541.7106281430059,28120.023882127116,63.54371284075966,245.52010272946882,2.488053683874591,80.52010272946882
7573.551943969646,205.0,30.018376562253003,539.483241536599,27580.540640590516,63.53831380884885,245.30480257855618,2.490725449846823,80.30480257855619
7543.536332961609,206.0,30.01561100803657,537.2535475210807,27043.287093069433,63.53395486482764,245.08946695927705,2.4933244818969182,80.08946695927703
7513.5226673402185,207.0,30.013665621390725,535.0216009999643,26508.26549206947,63.530132062172164,244.87409967200182,2.4958843653972003,79.87409967200183
7483.510105938712,208.0,30.012561401506577,532.7874363327448,25975.478055736723,63.52635294987153,244.65870164034433,2.498438356515171,79.65870164034433
7453.497819514231,209.0,30.012286424480415,530.5510671077783,25444.926988628944,63.52215444078789,244.44327105820372,2.501018149444254,79.4432710582037
